gvkey,cid,cnms,ctype,gareac,gareat,salecs,sid,stype,srcdate,conm,tic,cusip,CIK,sic,Symbol,Security,GICS Sector,GICS Sub-Industry,Headquarters Location,Date added,Founded,date,fyear
9777,3,Wal-Mart Stores Inc,COMPANY,,,2508.16,0,,2019-04-30,SMUCKER (JM) CO,SJM,832696405,91419.0,2033,SJM,J.M. Smucker Company (The),Consumer Staples,Packaged Foods & Meats,"Orrville, Ohio",2008-11-06,1897,2019-04-30,2019
9777,5,Foreign,GEOREG,OTHER,REG,399.945,0,,2022-04-30,SMUCKER (JM) CO,SJM,832696405,91419.0,2033,SJM,J.M. Smucker Company (The),Consumer Staples,Packaged Foods & Meats,"Orrville, Ohio",2008-11-06,1897,2022-04-30,2022
9777,4,9 Customers,COMPANY,,,2079.714,0,,2022-04-30,SMUCKER (JM) CO,SJM,832696405,91419.0,2033,SJM,J.M. Smucker Company (The),Consumer Staples,Packaged Foods & Meats,"Orrville, Ohio",2008-11-06,1897,2022-04-30,2022
9777,3,Wal-Mart Stores Inc,COMPANY,,,2719.626,0,,2022-04-30,SMUCKER (JM) CO,SJM,832696405,91419.0,2033,SJM,J.M. Smucker Company (The),Consumer Staples,Packaged Foods & Meats,"Orrville, Ohio",2008-11-06,1897,2022-04-30,2022
10793,28,International,GEOREG,OTHER,REG,690.0,18,OPSEG,2019-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2019-09-30,2019
10793,27,Industrial and Other,MARKET,,,1777.0,18,OPSEG,2019-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2019-09-30,2019
10793,26,Foodservice,MARKET,,,5138.0,18,OPSEG,2019-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2019-09-30,2019
10793,25,Consumer Products,MARKET,,,5637.0,18,OPSEG,2019-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2019-09-30,2019
10793,24,International,GEOREG,OTHER,REG,104.0,16,OPSEG,2019-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2019-09-30,2019
10793,23,Industrial and Other,MARKET,,,251.0,16,OPSEG,2019-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2019-09-30,2019
10793,22,Foodservice,MARKET,,,3270.0,16,OPSEG,2019-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2019-09-30,2019
10793,21,Consumer Products,MARKET,,,4793.0,16,OPSEG,2019-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2019-09-30,2019
10793,20,International,GEOREG,OTHER,REG,2426.0,14,OPSEG,2019-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2019-09-30,2019
10793,19,Industrial and Other,MARKET,,,1420.0,14,OPSEG,2019-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2019-09-30,2019
10793,18,Foodservice,MARKET,,,4151.0,14,OPSEG,2019-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2019-09-30,2019
10793,17,Consumer Products,MARKET,,,7420.0,14,OPSEG,2019-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2019-09-30,2019
10793,16,International,GEOREG,OTHER,REG,890.0,11,OPSEG,2019-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2019-09-30,2019
10793,15,Industrial and Other,MARKET,,,1334.0,11,OPSEG,2019-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2019-09-30,2019
10793,13,Consumer Products,MARKET,,,1415.0,11,OPSEG,2019-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2019-09-30,2019
10793,11,Wal-Mart Stores Inc,COMPANY,,,7166.445,0,,2019-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2019-09-30,2019
10793,14,Foodservice,MARKET,,,400.0,11,OPSEG,2019-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2019-09-30,2019
10793,28,International,GEOREG,OTHER,REG,1131.0,18,OPSEG,2022-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2022-09-30,2022
10793,26,Foodservice,MARKET,,,6475.0,18,OPSEG,2022-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2022-09-30,2022
10793,25,Retail,MARKET,,,7194.0,18,OPSEG,2022-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2022-09-30,2022
10793,24,International,GEOREG,OTHER,REG,191.0,16,OPSEG,2022-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2022-09-30,2022
10793,22,Foodservice,MARKET,,,3751.0,16,OPSEG,2022-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2022-09-30,2022
10793,21,Retail,MARKET,,,5587.0,16,OPSEG,2022-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2022-09-30,2022
10793,20,International,GEOREG,OTHER,REG,3247.0,14,OPSEG,2022-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2022-09-30,2022
10793,18,Foodservice,MARKET,,,4940.0,14,OPSEG,2022-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2022-09-30,2022
10793,17,Retail,MARKET,,,8687.0,14,OPSEG,2022-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2022-09-30,2022
10793,16,International,GEOREG,OTHER,REG,1180.0,11,OPSEG,2022-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2022-09-30,2022
10793,14,Foodservice,MARKET,,,516.0,11,OPSEG,2022-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2022-09-30,2022
10793,11,Wal-Mart Stores Inc,COMPANY,,,9430.914,0,,2022-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2022-09-30,2022
10793,13,Retail,MARKET,,,1817.0,11,OPSEG,2022-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2022-09-30,2022
10793,15,Industrial and Other,MARKET,,,1616.0,11,OPSEG,2022-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2022-09-30,2022
10793,19,Industrial and Other,MARKET,,,2439.0,14,OPSEG,2022-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2022-09-30,2022
10793,27,Industrial and Other,MARKET,,,1996.0,18,OPSEG,2022-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2022-09-30,2022
10793,23,Industrial and Other,MARKET,,,160.0,16,OPSEG,2022-09-30,TYSON FOODS INC  -CL A,TSN,902494103,100493.0,2011,TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",2005-08-10,1935,2022-09-30,2022
11060,40,International,GEOREG,OTHER,REG,728.194,27,BUSSEG,2019-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2019-03-31,2019
11060,39,International,GEOREG,OTHER,REG,369.469,26,BUSSEG,2019-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2019-03-31,2019
11060,37,International,GEOREG,OTHER,REG,2402.318,24,BUSSEG,2019-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2019-03-31,2019
11060,36,United States,GEOREG,USA,ISO,124.058,16,BUSSEG,2019-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2019-03-31,2019
11060,35,United States,GEOREG,USA,ISO,1763.575,27,BUSSEG,2019-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2019-03-31,2019
11060,34,United States,GEOREG,USA,ISO,1492.548,26,BUSSEG,2019-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2019-03-31,2019
11060,33,United States,GEOREG,USA,ISO,2499.393,25,BUSSEG,2019-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2019-03-31,2019
11060,32,United States,GEOREG,USA,ISO,2246.706,24,BUSSEG,2019-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2019-03-31,2019
11060,38,International,GEOREG,OTHER,REG,2222.399,25,BUSSEG,2019-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2019-03-31,2019
11060,27,Direct-to-consumer,MARKET,,,101.715,16,BUSSEG,2019-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2019-03-31,2019
11060,26,Direct-to-consumer,MARKET,,,289.196,27,BUSSEG,2019-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2019-03-31,2019
11060,25,Direct-to-consumer,MARKET,,,160.97,26,BUSSEG,2019-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2019-03-31,2019
11060,24,Direct-to-consumer,MARKET,,,2234.053,25,BUSSEG,2019-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2019-03-31,2019
11060,23,Direct-to-consumer,MARKET,,,1770.58,24,BUSSEG,2019-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2019-03-31,2019
11060,22,Wholesale,MARKET,,,22.343,16,BUSSEG,2019-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2019-03-31,2019
11060,21,Wholesale,MARKET,,,2169.088,27,BUSSEG,2019-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2019-03-31,2019
11060,18,Wholesale,MARKET,,,2865.63,24,BUSSEG,2019-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2019-03-31,2019
11060,5,4 Customers,COMPANY,USA,ISO,969.406,0,,2019-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2019-03-31,2019
11060,20,Wholesale,MARKET,,,1678.473,26,BUSSEG,2019-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2019-03-31,2019
11060,4,5 Customers,COMPANY,USA,ISO,553.946,0,,2019-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2019-03-31,2019
11060,19,Wholesale,MARKET,,,2460.692,25,BUSSEG,2019-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2019-03-31,2019
11060,55,Americas (non-U.S.),GEOREG,AMERICAS,REG,63.577,26,BUSSEG,2022-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2022-03-31,2022
11060,53,Europe,GEOREG,EUROPE,REG,89.537,26,BUSSEG,2022-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2022-03-31,2022
11060,50,Europe,GEOREG,EUROPE,REG,1432.26,25,BUSSEG,2022-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2022-03-31,2022
11060,48,Americas (non-U.S.),GEOREG,AMERICAS,REG,276.673,24,BUSSEG,2022-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2022-03-31,2022
11060,47,Asia-Pacific,GEOREG,ASIA,REG,701.131,24,BUSSEG,2022-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2022-03-31,2022
11060,46,Europe,GEOREG,EUROPE,REG,1877.502,24,BUSSEG,2022-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2022-03-31,2022
11060,36,United States,GEOREG,USA,ISO,0.785,16,BUSSEG,2022-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2022-03-31,2022
11060,51,Asia-Pacific,GEOREG,ASIA,REG,792.208,25,BUSSEG,2022-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2022-03-31,2022
11060,33,United States,GEOREG,USA,ISO,2869.124,25,BUSSEG,2022-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2022-03-31,2022
11060,32,United States,GEOREG,USA,ISO,2472.262,24,BUSSEG,2022-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2022-03-31,2022
11060,25,Direct-to-consumer,MARKET,,,186.788,26,BUSSEG,2022-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2022-03-31,2022
11060,23,Direct-to-consumer,MARKET,,,2115.056,24,BUSSEG,2022-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2022-03-31,2022
11060,20,Wholesale,MARKET,,,919.08,26,BUSSEG,2022-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2022-03-31,2022
11060,19,Wholesale,MARKET,,,2256.444,25,BUSSEG,2022-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2022-03-31,2022
11060,5,4 Customers,COMPANY,,,947.347,0,,2022-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2022-03-31,2022
11060,4,5 Customers,COMPANY,,,828.929,0,,2022-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2022-03-31,2022
11060,52,Americas (non-U.S.),GEOREG,AMERICAS,REG,286.746,25,BUSSEG,2022-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2022-03-31,2022
11060,18,Wholesale,MARKET,,,3194.881,24,BUSSEG,2022-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2022-03-31,2022
11060,54,Asia-Pacific,GEOREG,ASIA,REG,143.906,26,BUSSEG,2022-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2022-03-31,2022
11060,24,Direct-to-consumer,MARKET,,,3102.231,25,BUSSEG,2022-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2022-03-31,2022
11060,34,United States,GEOREG,USA,ISO,836.129,26,BUSSEG,2022-03-31,VF CORP,VFC,918204108,103379.0,2300,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","Denver, Colorado",1979-06-30,1899,2022-03-31,2022
11259,9,eCommerce,MARKET,,,2700.0,12,OPSEG,2019-01-31,WALMART INC,WMT,931142103,104169.0,5331,WMT,Walmart,Consumer Staples,Consumer Staples Merchandise Retail,"Bentonville, Arkansas",1982-08-31,1962,2019-01-31,2019
11259,8,eCommerce,MARKET,,,6700.0,16,OPSEG,2019-01-31,WALMART INC,WMT,931142103,104169.0,5331,WMT,Walmart,Consumer Staples,Consumer Staples Merchandise Retail,"Bentonville, Arkansas",1982-08-31,1962,2019-01-31,2019
11259,7,eCommerce,MARKET,,,15700.0,15,OPSEG,2019-01-31,WALMART INC,WMT,931142103,104169.0,5331,WMT,Walmart,Consumer Staples,Consumer Staples Merchandise Retail,"Bentonville, Arkansas",1982-08-31,1962,2019-01-31,2019
11259,6,Other,GEOREG,OTHER,REG,29172.0,16,OPSEG,2019-01-31,WALMART INC,WMT,931142103,104169.0,5331,WMT,Walmart,Consumer Staples,Consumer Staples Merchandise Retail,"Bentonville, Arkansas",1982-08-31,1962,2019-01-31,2019
11259,5,China,GEOREG,CHN,ISO,10702.0,16,OPSEG,2019-01-31,WALMART INC,WMT,931142103,104169.0,5331,WMT,Walmart,Consumer Staples,Consumer Staples Merchandise Retail,"Bentonville, Arkansas",1982-08-31,1962,2019-01-31,2019
11259,4,Canada,GEOREG,CAN,ISO,18613.0,16,OPSEG,2019-01-31,WALMART INC,WMT,931142103,104169.0,5331,WMT,Walmart,Consumer Staples,Consumer Staples Merchandise Retail,"Bentonville, Arkansas",1982-08-31,1962,2019-01-31,2019
11259,3,United Kingdom,GEOREG,GBR,ISO,30547.0,16,OPSEG,2019-01-31,WALMART INC,WMT,931142103,104169.0,5331,WMT,Walmart,Consumer Staples,Consumer Staples Merchandise Retail,"Bentonville, Arkansas",1982-08-31,1962,2019-01-31,2019
11259,2,Mexico and Central America,GEOREG,MEX,ISO,31790.0,16,OPSEG,2019-01-31,WALMART INC,WMT,931142103,104169.0,5331,WMT,Walmart,Consumer Staples,Consumer Staples Merchandise Retail,"Bentonville, Arkansas",1982-08-31,1962,2019-01-31,2019
11259,4,Canada,GEOREG,CAN,ISO,21773.0,16,OPSEG,2022-01-31,WALMART INC,WMT,931142103,104169.0,5331,WMT,Walmart,Consumer Staples,Consumer Staples Merchandise Retail,"Bentonville, Arkansas",1982-08-31,1962,2022-01-31,2022
11259,9,eCommerce,MARKET,,,6900.0,12,OPSEG,2022-01-31,WALMART INC,WMT,931142103,104169.0,5331,WMT,Walmart,Consumer Staples,Consumer Staples Merchandise Retail,"Bentonville, Arkansas",1982-08-31,1962,2022-01-31,2022
11259,8,eCommerce,MARKET,,,18500.0,16,OPSEG,2022-01-31,WALMART INC,WMT,931142103,104169.0,5331,WMT,Walmart,Consumer Staples,Consumer Staples Merchandise Retail,"Bentonville, Arkansas",1982-08-31,1962,2022-01-31,2022
11259,7,eCommerce,MARKET,,,47800.0,15,OPSEG,2022-01-31,WALMART INC,WMT,931142103,104169.0,5331,WMT,Walmart,Consumer Staples,Consumer Staples Merchandise Retail,"Bentonville, Arkansas",1982-08-31,1962,2022-01-31,2022
11259,6,Other,GEOREG,OTHER,REG,25559.0,16,OPSEG,2022-01-31,WALMART INC,WMT,931142103,104169.0,5331,WMT,Walmart,Consumer Staples,Consumer Staples Merchandise Retail,"Bentonville, Arkansas",1982-08-31,1962,2022-01-31,2022
11259,5,China,GEOREG,CHN,ISO,13852.0,16,OPSEG,2022-01-31,WALMART INC,WMT,931142103,104169.0,5331,WMT,Walmart,Consumer Staples,Consumer Staples Merchandise Retail,"Bentonville, Arkansas",1982-08-31,1962,2022-01-31,2022
11259,3,United Kingdom,GEOREG,GBR,ISO,3811.0,16,OPSEG,2022-01-31,WALMART INC,WMT,931142103,104169.0,5331,WMT,Walmart,Consumer Staples,Consumer Staples Merchandise Retail,"Bentonville, Arkansas",1982-08-31,1962,2022-01-31,2022
11259,2,Mexico and Central America,GEOREG,MEX,ISO,35964.0,16,OPSEG,2022-01-31,WALMART INC,WMT,931142103,104169.0,5331,WMT,Walmart,Consumer Staples,Consumer Staples Merchandise Retail,"Bentonville, Arkansas",1982-08-31,1962,2022-01-31,2022
11264,14,Medicare Part D,GOVDOM,USA,ISO,20906.4,8,OPSEG,2019-08-31,WALGREENS BOOTS ALLIANCE INC,WBA,931427108,1618921.0,5912,WBA,Walgreens Boots Alliance,Consumer Staples,Drug Retail,"Deerfield, Illinois",1979-12-31,2014,2019-08-31,2019
11264,17,2 Customers,COMPANY,,,30110.52,8,OPSEG,2019-08-31,WALGREENS BOOTS ALLIANCE INC,WBA,931427108,1618921.0,5912,WBA,Walgreens Boots Alliance,Consumer Staples,Drug Retail,"Deerfield, Illinois",1979-12-31,2014,2019-08-31,2019
11264,11,Medicaid,GOVDOM,USA,ISO,4181.28,8,OPSEG,2019-08-31,WALGREENS BOOTS ALLIANCE INC,WBA,931427108,1618921.0,5912,WBA,Walgreens Boots Alliance,Consumer Staples,Drug Retail,"Deerfield, Illinois",1979-12-31,2014,2019-08-31,2019
11264,25,3 Customers,COMPANY,,,41137.93,8,OPSEG,2022-08-31,WALGREENS BOOTS ALLIANCE INC,WBA,931427108,1618921.0,5912,WBA,Walgreens Boots Alliance,Consumer Staples,Drug Retail,"Deerfield, Illinois",1979-12-31,2014,2022-08-31,2022
11264,14,Medicare Part D,GOVDOM,USA,ISO,23997.16,8,OPSEG,2022-08-31,WALGREENS BOOTS ALLIANCE INC,WBA,931427108,1618921.0,5912,WBA,Walgreens Boots Alliance,Consumer Staples,Drug Retail,"Deerfield, Illinois",1979-12-31,2014,2022-08-31,2022
11264,11,Medicaid,GOVDOM,USA,ISO,5453.9,8,OPSEG,2022-08-31,WALGREENS BOOTS ALLIANCE INC,WBA,931427108,1618921.0,5912,WBA,Walgreens Boots Alliance,Consumer Staples,Drug Retail,"Deerfield, Illinois",1979-12-31,2014,2022-08-31,2022
11399,48,Client Solutions,MARKET,,,3436.0,1,BUSSEG,2019-06-30,WESTERN DIGITAL CORP,WDC,958102105,106040.0,3572,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,1970,2019-06-30,2019
